engineNumber,cycleNumber,sensor2,sensor3,sensor4,sensor7,sensor8,sensor9,sensor11,sensor12,sensor13,sensor14,sensor15,sensor17,sensor20,sensor21,RUL
166,59,550.25,1350.89,1124.84,138.27,2211.69,8308.16,42.16,130.41,2387.86,8079.19,9.3998,331,10.62,6.2714,145
166,60,549.59,1358.13,1133.49,138.24,2211.73,8319.63,42.26,130.46,2387.78,8078.57,9.4059,333,10.49,6.4238,144
166,61,555.62,1364.77,1128.66,193.56,2222.83,8350.4,42.02,183.31,2387.96,8061.86,9.3186,333,14.86,8.8979,143
166,62,536.88,1264.64,1055.16,175.18,1915.23,8013.41,37.03,164.59,2028.14,7865.55,10.941,308,14.2,8.5453,142
166,63,537.13,1260.33,1053.33,175.44,1915.23,8004.86,36.79,164.49,2028.14,7869.85,10.916,308,14.23,8.6146,141
166,64,555.84,1364.47,1129.75,193.64,2222.87,8341.75,41.96,183.22,2387.93,8062.45,9.3327,335,14.74,8.8727,140
166,65,604.51,1499.8,1314.76,394.88,2318.98,8777.31,45.41,372.02,2388.19,8125.84,8.681,370,28.42,17.1374,139
166,66,607.64,1480.24,1248.35,334.75,2323.98,8719.87,44.42,315.28,2388.09,8050.54,9.2574,365,24.61,14.6111,138
166,67,605.27,1491.46,1315.13,394.7,2318.98,8774.18,45.61,371.3,2388.22,8126.96,8.6732,370,28.45,17.1972,137
166,68,605.09,1503.89,1319.53,393.6,2318.98,8767.56,45.66,371.34,2388.21,8125.45,8.6384,370,28.73,16.985,136
166,69,604.98,1502.6,1307.79,394.33,2318.92,8772.08,45.64,370.97,2388.22,8122.62,8.6716,369,28.4,17.0679,135
166,70,605.31,1502.56,1322.36,394.1,2318.95,8770.41,45.42,370.97,2388.23,8122.54,8.6918,369,28.58,17.0674,134
166,71,556.42,1367.63,1129.29,193.86,2222.85,8343.88,41.92,182.33,2387.92,8062.15,9.3453,334,14.99,9.0241,133
166,72,642.3,1590.39,1410.48,552.81,2388.22,9047.52,47.63,521.08,2388.13,8126.58,8.4688,394,38.72,23.2558,132
166,73,550.06,1360.79,1130.01,138.35,2211.76,8323.22,42.25,130.78,2387.82,8077.67,9.3913,332,10.53,6.3792,131
166,74,555.76,1368.56,1134.81,194.53,2222.88,8347.83,42.11,182.82,2387.99,8065.34,9.3065,334,14.77,8.9681,130
166,75,608.08,1494.7,1260.41,334.46,2324.01,8719.07,44.63,314.69,2388.08,8054.08,9.2466,367,24.26,14.685,129
166,76,642.93,1596.57,1415.7,553.42,2388.12,9053.5,47.76,521.52,2388.11,8128.45,8.4378,394,38.74,23.2368,128
166,77,550.15,1350.49,1130.87,138.51,2211.74,8312.77,42.08,130.27,2387.76,8077.97,9.3944,331,10.59,6.396,127
166,78,550.07,1357.88,1129.74,138.63,2211.77,8320.28,42.36,129.76,2387.8,8074.57,9.382,331,10.49,6.3607,126
166,79,643.19,1590.43,1405.69,553.02,2388.13,9045.23,47.6,521.37,2388.13,8129.93,8.4443,393,38.82,23.254,125
166,80,536.59,1261.6,1051.36,175.24,1915.16,8012.27,36.82,164.92,2028.12,7869.59,10.9166,309,14.39,8.4319,124
166,81,608.0,1486.25,1254.95,334.49,2324.02,8720.33,44.41,314.72,2388.12,8051.36,9.241,365,24.53,14.6871,123
166,82,605.13,1506.93,1307.2,393.69,2318.98,8772.22,45.62,370.69,2388.21,8120.63,8.7106,371,28.51,17.1517,122
166,83,555.51,1365.3,1132.84,194.83,2222.84,8345.05,42.05,183.0,2387.92,8065.24,9.3488,334,14.89,8.8552,121
166,84,550.26,1356.84,1126.55,139.28,2211.74,8314.86,42.22,130.06,2387.86,8083.23,9.3675,331,10.71,6.4082,120
166,85,607.74,1486.78,1252.88,334.44,2323.99,8721.08,44.36,314.86,2388.16,8057.78,9.2265,365,24.31,14.6432,119
166,86,550.18,1353.23,1131.49,138.52,2211.77,8317.58,42.2,130.21,2387.83,8075.71,9.3956,332,10.42,6.3028,118
166,87,642.23,1589.72,1413.67,552.94,2388.14,9049.74,47.65,520.5,2388.15,8131.33,8.474,392,38.74,23.2888,117
166,88,608.11,1486.71,1256.44,333.9,2323.95,8722.03,44.42,314.94,2388.19,8054.4,9.2351,366,24.43,14.7151,116
166,89,536.71,1264.98,1056.96,175.38,1915.27,8010.82,36.88,164.94,2028.13,7869.88,10.922,309,14.33,8.4861,115
166,90,607.82,1490.25,1255.14,333.78,2323.94,8716.29,44.59,314.65,2388.11,8055.76,9.2535,365,24.46,14.7152,114
166,91,555.43,1366.45,1138.29,194.37,2222.81,8344.98,42.05,182.67,2387.91,8061.98,9.3442,335,14.84,8.873,113
166,92,607.88,1484.71,1258.68,334.14,2323.98,8718.61,44.59,314.37,2388.14,8056.73,9.2297,367,24.4,14.699,112
166,93,549.2,1352.54,1144.4,138.57,2211.73,8320.98,42.13,130.65,2387.86,8074.35,9.4226,332,10.55,6.3523,111
166,94,549.76,1353.73,1134.84,137.73,2211.71,8328.81,42.2,130.37,2387.79,8082.11,9.4349,331,10.48,6.4319,110
166,95,550.01,1354.25,1137.4,138.51,2211.72,8311.89,42.33,130.12,2387.8,8072.6,9.3797,332,10.58,6.3288,109
166,96,643.03,1592.48,1407.3,552.66,2388.14,9046.53,47.65,521.37,2388.15,8129.69,8.4308,393,38.73,23.2436,108
166,97,642.97,1597.07,1408.94,552.69,2388.17,9050.23,47.69,521.62,2388.15,8131.9,8.4701,394,38.55,23.2626,107
166,98,605.07,1506.71,1312.95,394.29,2318.98,8776.28,45.53,370.65,2388.14,8123.39,8.6863,369,28.51,17.0865,106
166,99,549.85,1353.84,1133.37,138.37,2211.75,8319.85,42.46,130.2,2387.8,8076.1,9.4129,332,10.51,6.4118,105
166,100,643.23,1589.9,1420.19,552.55,2388.16,9046.18,47.52,520.4,2388.16,8129.77,8.4508,393,38.55,23.1799,104
166,101,549.2,1347.66,1132.13,138.69,2211.7,8313.82,42.09,129.98,2387.72,8084.56,9.4022,332,10.6,6.4519,103
166,102,536.66,1259.57,1061.09,175.18,1915.31,8015.25,37.08,165.02,2028.2,7872.96,10.9122,309,14.11,8.5354,102
166,103,608.05,1491.27,1257.46,334.36,2323.91,8725.73,44.7,314.48,2388.1,8058.51,9.2469,366,24.31,14.7239,101
166,104,643.05,1597.72,1414.09,552.78,2388.14,9045.47,47.69,520.63,2388.14,8130.93,8.4544,395,38.77,23.2375,100
166,105,643.22,1583.7,1413.76,552.64,2388.15,9054.14,47.79,521.6,2388.17,8132.62,8.4382,393,38.83,23.2246,99
166,106,605.02,1508.05,1318.7,394.25,2319.02,8775.66,45.69,371.48,2388.22,8123.95,8.6756,370,28.38,17.0187,98
166,107,556.45,1368.88,1133.52,194.54,2222.81,8346.24,42.2,182.35,2387.98,8058.28,9.3675,334,14.84,8.9332,97
166,108,643.26,1594.1,1407.65,552.43,2388.15,9053.38,47.57,520.9,2388.15,8131.66,8.4678,394,38.71,23.1991,96
166,109,556.34,1365.71,1136.76,194.32,2222.85,8345.03,42.02,182.6,2387.89,8058.35,9.3314,334,14.79,8.8322,95
166,110,604.89,1499.54,1313.58,393.6,2318.98,8780.31,45.45,371.3,2388.26,8125.75,8.6857,369,28.47,17.0525,94
166,111,550.2,1354.66,1131.86,138.44,2211.77,8316.65,42.35,130.05,2387.76,8076.55,9.3605,332,10.52,6.2877,93
166,112,642.86,1593.76,1424.97,553.29,2388.15,9046.14,47.86,521.34,2388.18,8132.62,8.4612,394,38.61,23.2107,92
166,113,556.16,1382.72,1136.51,194.15,2222.87,8341.88,41.89,182.46,2387.92,8064.96,9.351,336,14.71,8.8936,91
166,114,642.68,1594.17,1410.15,553.19,2388.19,9052.62,47.54,521.28,2388.15,8127.09,8.449,393,38.67,23.277,90
166,115,550.2,1358.09,1133.53,138.44,2211.64,8321.51,42.2,130.16,2387.74,8076.92,9.4119,331,10.55,6.3669,89
166,116,537.24,1258.89,1056.7,175.5,1915.21,8012.11,36.86,164.74,2028.05,7865.88,10.9306,308,14.2,8.5441,88
166,117,605.76,1509.01,1314.59,393.09,2319.01,8768.87,45.81,371.51,2388.21,8117.35,8.7173,370,28.4,16.9972,87
166,118,556.02,1370.94,1140.31,194.64,2222.81,8347.71,42.17,182.4,2387.92,8056.08,9.345,335,14.9,8.9223,86
166,119,556.17,1368.24,1137.74,194.18,2222.81,8341.47,41.98,182.66,2387.94,8058.87,9.352,337,14.81,8.8455,85
166,120,550.06,1361.32,1139.0,138.34,2211.73,8310.8,42.31,129.93,2387.77,8079.69,9.4174,332,10.4,6.2829,84
166,121,605.49,1500.07,1315.12,394.75,2318.97,8780.36,45.51,371.27,2388.2,8128.19,8.654,370,28.59,16.9754,83
166,122,536.67,1260.31,1050.84,175.85,1915.26,8014.9,36.93,164.5,2028.13,7868.0,10.9453,309,14.32,8.5483,82
166,123,607.61,1485.38,1258.94,333.94,2323.98,8719.48,44.6,314.01,2388.16,8055.4,9.2789,365,24.45,14.7006,81
166,124,607.82,1486.06,1261.88,334.54,2324.01,8719.41,44.58,315.12,2388.14,8056.91,9.2266,365,24.51,14.6701,80
166,125,549.67,1358.76,1129.12,137.96,2211.71,8317.42,42.41,130.39,2387.83,8079.26,9.3907,332,10.48,6.3307,79
166,126,642.99,1594.61,1402.97,552.6,2388.16,9049.08,47.73,520.99,2388.18,8131.91,8.4622,393,38.75,23.2397,78
166,127,550.7,1359.8,1132.0,139.02,2211.73,8316.36,42.28,130.14,2387.73,8077.79,9.4095,330,10.44,6.3123,77
166,128,643.08,1587.38,1421.24,553.47,2388.18,9061.4,47.57,521.05,2388.19,8128.05,8.4574,393,38.68,23.2164,76
166,129,536.76,1263.15,1057.52,175.24,1915.21,8009.64,36.79,164.59,2028.12,7865.73,10.9375,308,14.24,8.5979,75
166,130,604.9,1504.82,1318.1,393.72,2318.98,8771.95,45.83,370.83,2388.16,8125.37,8.695,370,28.46,17.0636,74
166,131,549.88,1360.55,1132.24,138.47,2211.69,8321.23,42.29,129.91,2387.73,8077.72,9.3857,331,10.65,6.3283,73
166,132,549.83,1370.0,1137.24,138.58,2211.64,8313.35,42.3,130.67,2387.72,8081.19,9.4163,332,10.56,6.438,72
166,133,536.84,1260.32,1052.52,175.08,1915.26,8008.02,37.03,164.62,2028.12,7875.95,10.9606,309,14.18,8.5514,71
166,134,605.32,1503.92,1314.99,394.07,2319.06,8773.12,45.66,370.74,2388.22,8121.69,8.6738,371,28.32,16.9944,70
166,135,605.02,1504.32,1317.49,393.19,2318.99,8771.2,45.75,371.09,2388.19,8110.47,8.6665,368,28.45,17.0127,69
166,136,605.22,1500.57,1324.07,393.58,2319.04,8775.66,45.71,370.77,2388.31,8127.34,8.7243,371,28.47,17.1996,68
166,137,549.84,1358.85,1134.7,137.79,2211.7,8320.25,42.42,130.6,2387.78,8078.87,9.3993,331,10.5,6.3472,67
166,138,608.07,1490.71,1266.75,333.41,2324.04,8712.69,44.64,314.34,2388.18,8053.66,9.2985,364,24.28,14.6314,66
166,139,607.49,1487.2,1258.02,333.78,2324.04,8719.04,44.48,314.1,2388.14,8058.06,9.2879,367,24.39,14.6115,65
166,140,556.04,1363.22,1140.31,194.44,2222.81,8338.04,42.1,182.86,2387.95,8060.11,9.3721,336,14.84,8.8557,64
166,141,536.97,1259.65,1053.07,175.62,1915.22,8005.02,37.25,164.39,2028.08,7871.13,10.9357,308,14.3,8.6519,63
166,142,536.82,1261.14,1054.68,174.27,1915.21,8003.43,36.91,164.93,2028.03,7871.08,10.9469,308,14.31,8.5851,62
166,143,549.57,1355.57,1133.78,138.44,2211.69,8315.35,42.36,130.09,2387.77,8075.76,9.4244,333,10.74,6.2739,61
166,144,607.62,1488.16,1264.48,334.16,2324.05,8713.6,44.7,314.35,2388.14,8055.08,9.2823,366,24.43,14.633,60
166,145,605.12,1502.97,1319.93,394.21,2319.07,8776.19,45.62,371.26,2388.31,8120.14,8.672,369,28.4,16.9143,59
166,146,555.96,1369.34,1139.65,193.61,2222.84,8350.47,42.43,182.47,2387.92,8064.4,9.3581,336,14.73,8.8731,58
166,147,605.23,1503.41,1319.71,393.78,2319.04,8780.48,45.67,370.7,2388.22,8117.79,8.7224,369,28.49,17.1285,57
166,148,605.32,1499.44,1320.05,393.63,2319.06,8781.88,45.73,371.02,2388.26,8124.83,8.6765,372,28.46,17.1241,56
166,149,556.29,1368.26,1140.26,193.45,2222.82,8347.13,42.0,182.53,2387.94,8065.19,9.3688,335,14.78,8.8766,55
166,150,549.9,1351.0,1139.52,137.9,2211.76,8314.67,42.22,130.04,2387.78,8078.03,9.4063,331,10.69,6.3376,54
166,151,607.56,1493.24,1265.73,333.55,2324.01,8724.11,44.91,314.35,2388.19,8053.3,9.2891,368,24.3,14.5859,53
166,152,605.38,1510.04,1321.25,393.42,2319.02,8778.99,45.86,371.21,2388.28,8120.26,8.7323,371,28.44,17.1303,52
166,153,549.76,1356.74,1133.93,137.97,2211.68,8312.03,42.39,129.9,2387.73,8071.38,9.44,331,10.69,6.3367,51
166,154,605.34,1502.93,1318.96,393.47,2319.08,8770.6,45.95,370.88,2388.33,8123.08,8.6968,371,28.37,17.1206,50
166,155,605.25,1499.15,1319.08,393.28,2319.05,8778.45,45.7,370.53,2388.31,8117.71,8.7008,371,28.55,17.01,49
166,156,537.03,1268.34,1060.02,174.94,1915.16,8007.05,36.96,164.63,2027.95,7871.56,10.9455,308,14.15,8.549,48
166,157,608.42,1483.44,1254.97,333.83,2324.01,8717.35,44.8,314.61,2388.12,8055.42,9.26,367,24.32,14.5942,47
166,158,642.67,1595.54,1420.82,551.32,2388.23,9055.56,47.85,521.17,2388.2,8133.61,8.4924,395,38.62,23.1931,46
166,159,550.14,1357.28,1134.86,137.7,2211.68,8313.64,42.53,130.52,2387.75,8072.39,9.4513,332,10.56,6.3992,45
166,160,549.93,1363.74,1133.48,138.46,2211.77,8312.83,42.55,130.64,2387.75,8077.7,9.4096,332,10.5,6.3699,44
166,161,556.17,1366.95,1147.74,193.84,2222.81,8349.12,42.48,182.26,2387.86,8059.9,9.3974,337,14.7,8.901,43
166,162,643.0,1590.61,1423.4,552.78,2388.17,9045.28,47.85,520.68,2388.2,8129.45,8.4509,394,38.74,23.1039,42
166,163,536.77,1265.37,1060.79,175.41,1915.17,8009.03,37.07,164.22,2028.14,7871.49,10.9619,308,14.13,8.5263,41
166,164,537.5,1262.28,1057.85,175.35,1915.2,8002.84,37.14,164.49,2028.05,7860.96,10.9607,310,14.17,8.5087,40
166,165,537.26,1266.83,1063.74,175.05,1915.2,8020.05,37.18,164.37,2028.1,7866.62,10.9401,309,14.25,8.4917,39
166,166,605.8,1515.19,1317.08,393.47,2319.07,8770.23,45.86,370.85,2388.33,8117.73,8.7461,372,28.35,17.0111,38
166,167,608.06,1497.95,1262.4,333.97,2323.98,8719.16,44.71,313.83,2388.19,8053.86,9.2636,367,24.3,14.593,37
166,168,556.35,1375.34,1147.11,193.93,2222.8,8349.96,42.27,182.24,2387.95,8062.27,9.4145,337,14.78,8.8758,36
166,169,642.85,1602.11,1422.53,553.09,2388.21,9051.1,47.8,519.85,2388.24,8130.7,8.4632,395,38.69,23.1961,35
166,170,550.49,1364.34,1135.38,138.63,2211.66,8319.12,42.58,130.32,2387.73,8080.01,9.4326,333,10.67,6.3472,34
166,171,537.08,1270.94,1056.22,174.68,1915.25,8009.18,37.08,164.45,2028.07,7871.27,10.9811,307,14.24,8.4709,33
166,172,550.12,1366.18,1130.03,138.84,2211.66,8314.53,42.53,130.44,2387.63,8070.88,9.4783,331,10.46,6.2269,32
166,173,556.36,1381.26,1144.66,193.97,2222.78,8349.37,42.4,182.55,2387.83,8058.85,9.3837,336,14.69,8.8697,31
166,174,550.38,1360.66,1135.69,137.88,2211.65,8316.11,42.4,130.66,2387.69,8074.96,9.4278,332,10.53,6.3145,30
166,175,608.04,1502.7,1265.35,334.25,2324.04,8724.37,44.8,314.13,2388.22,8048.63,9.2624,367,24.39,14.5745,29
166,176,643.29,1604.81,1423.17,551.53,2388.21,9049.41,47.93,520.15,2388.21,8122.49,8.5064,393,38.87,23.1335,28
166,177,643.31,1597.37,1419.36,551.69,2388.23,9052.7,47.92,520.72,2388.21,8121.97,8.4898,396,38.75,23.1602,27
166,178,605.66,1507.11,1326.22,393.17,2319.12,8778.86,45.83,370.46,2388.32,8119.96,8.6872,372,28.41,16.9925,26
166,179,549.97,1350.4,1139.82,137.84,2211.53,8316.07,42.53,130.0,2387.71,8071.9,9.4254,333,10.49,6.3441,25
166,180,537.29,1265.81,1060.87,175.75,1915.25,8001.58,37.19,164.7,2028.06,7866.38,10.9529,308,14.09,8.4897,24
166,181,605.27,1506.38,1323.54,394.22,2319.09,8773.47,46.02,370.58,2388.25,8114.95,8.713,371,28.44,17.0087,23
166,182,608.08,1495.8,1263.82,334.46,2324.04,8722.81,44.92,314.1,2388.25,8052.68,9.2598,368,24.38,14.628,22
166,183,605.45,1514.84,1323.32,392.5,2319.13,8775.48,45.76,370.23,2388.28,8118.95,8.7216,373,28.27,17.1257,21
166,184,556.61,1372.57,1147.11,193.27,2222.8,8344.06,42.41,182.38,2387.89,8057.65,9.4166,337,14.67,8.8944,20
166,185,608.37,1490.56,1268.14,333.52,2324.06,8722.44,45.02,314.11,2388.16,8053.86,9.3023,367,24.24,14.5966,19
166,186,550.77,1368.57,1140.98,138.22,2211.53,8310.23,42.49,129.95,2387.6,8070.93,9.4435,334,10.48,6.2314,18
166,187,549.71,1364.75,1137.57,138.55,2211.61,8321.24,42.6,130.07,2387.65,8076.58,9.4774,332,10.46,6.2905,17
166,188,550.2,1363.95,1145.87,138.29,2211.6,8320.77,42.72,130.22,2387.64,8070.39,9.4274,333,10.55,6.2778,16
166,189,537.34,1274.7,1058.73,175.55,1915.18,8005.84,37.33,164.06,2028.04,7870.66,11.0216,310,13.98,8.5108,15
166,190,608.37,1493.28,1263.26,333.43,2324.06,8714.31,44.89,314.43,2388.27,8051.26,9.3,368,24.37,14.5748,14
166,191,555.61,1379.45,1147.46,194.15,2222.81,8341.38,42.42,182.6,2387.82,8057.02,9.4059,336,14.69,8.8457,13
166,192,550.71,1363.14,1137.12,138.07,2211.54,8313.18,42.69,130.17,2387.6,8068.74,9.4813,335,10.39,6.2636,12
166,193,605.82,1509.91,1334.92,393.35,2319.13,8772.41,46.09,370.46,2388.4,8119.28,8.7461,373,28.27,16.9811,11
166,194,550.29,1356.29,1146.44,137.67,2211.65,8316.84,42.75,129.97,2387.61,8071.01,9.4701,335,10.72,6.2146,10
166,195,605.79,1514.62,1325.82,393.06,2319.17,8771.86,45.81,370.2,2388.37,8115.74,8.7081,372,28.38,16.9934,9
166,196,550.68,1359.47,1139.84,138.18,2211.52,8315.07,42.55,130.08,2387.6,8068.17,9.4717,333,10.65,6.3748,8
166,197,643.56,1597.23,1424.97,551.18,2388.29,9051.54,48.2,519.61,2388.24,8129.68,8.5099,397,38.47,23.0857,7
166,198,550.45,1355.24,1144.15,138.17,2211.57,8317.88,42.72,130.49,2387.71,8067.82,9.4757,333,10.36,6.282,6
166,199,550.07,1358.61,1139.84,138.44,2211.56,8308.78,42.53,129.77,2387.56,8070.63,9.4622,334,10.44,6.3356,5
166,200,550.21,1363.95,1141.13,138.41,2211.51,8311.65,42.6,129.7,2387.57,8069.35,9.4826,334,10.62,6.2784,4
166,201,643.89,1599.51,1431.88,552.01,2388.24,9052.67,48.26,519.25,2388.27,8123.4,8.562,397,38.4,23.0808,3
166,202,550.07,1365.46,1147.65,138.24,2211.48,8308.41,42.72,130.28,2387.56,8071.95,9.4834,333,10.53,6.2866,2
166,203,537.23,1272.33,1071.45,175.25,1915.04,8015.52,37.22,164.45,2028.0,7868.17,10.9954,310,14.06,8.5102,1
166,204,550.74,1361.58,1145.17,137.76,2211.53,8314.65,42.73,130.62,2387.6,8069.12,9.4547,333,10.62,6.3042,0
167,1,549.61,1348.59,1127.05,138.63,2212.15,8323.61,41.83,130.82,2388.13,8089.44,9.3356,329,10.45,6.3653,231
167,2,641.59,1577.7,1398.87,554.96,2387.99,9064.74,47.26,522.26,2388.0,8144.85,8.419,391,38.99,23.3743,230
167,3,606.76,1480.62,1246.81,335.02,2323.95,8726.01,44.19,315.69,2388.1,8070.67,9.2076,365,24.45,14.7047,229
167,4,607.2,1484.18,1249.97,335.3,2323.93,8729.39,44.25,314.77,2388.11,8072.05,9.2254,364,24.53,14.7043,228
167,5,555.34,1367.96,1126.07,194.61,2223.05,8357.1,41.67,183.29,2388.15,8078.03,9.2645,331,14.76,8.8827,227
167,6,606.93,1479.91,1242.54,335.06,2323.95,8732.91,44.07,315.32,2388.11,8067.08,9.1998,365,24.64,14.8031,226
167,7,604.25,1500.49,1305.06,394.89,2318.81,8789.62,45.12,371.99,2388.06,8140.96,8.603,368,28.77,17.1562,225
167,8,642.03,1586.18,1400.75,553.98,2387.95,9066.75,47.18,522.35,2388.01,8144.66,8.4248,392,39.01,23.338,224
167,9,549.64,1354.53,1120.73,138.55,2212.03,8328.35,41.91,130.93,2388.2,8092.42,9.3271,330,10.77,6.4465,223
167,10,536.5,1256.3,1044.85,175.35,1915.48,8014.17,36.55,165.41,2028.43,7881.6,10.8875,306,14.4,8.5013,222
167,11,555.07,1360.13,1118.04,194.42,2223.15,8361.8,41.71,183.46,2388.23,8076.95,9.3028,335,14.83,8.9922,221
167,12,549.47,1339.93,1122.75,138.87,2212.07,8329.61,41.99,130.47,2388.14,8092.95,9.3524,330,10.47,6.3009,220
167,13,555.26,1362.43,1122.09,195.03,2223.1,8360.91,41.7,182.7,2388.22,8074.07,9.2762,332,15.01,8.9218,219
167,14,536.68,1264.06,1042.71,176.18,1915.46,8015.35,36.53,165.29,2028.37,7882.87,10.8821,303,14.28,8.5517,218
167,15,604.13,1501.49,1303.76,395.32,2318.91,8786.5,45.24,371.76,2388.08,8144.3,8.6186,366,28.71,17.2323,217
167,16,537.0,1258.86,1040.31,175.18,1915.5,8017.23,36.51,164.67,2028.39,7880.18,10.891,306,14.31,8.5589,216
167,17,536.72,1260.9,1038.73,175.42,1915.53,8014.18,36.34,164.73,2028.41,7880.97,10.8932,306,14.19,8.5809,215
167,18,607.11,1485.68,1250.9,335.07,2323.97,8723.48,44.22,315.17,2388.11,8069.21,9.2088,364,24.58,14.6463,214
167,19,642.51,1586.77,1405.81,554.51,2387.98,9069.62,47.3,522.07,2387.96,8146.36,8.4157,392,39.07,23.3593,213
167,20,604.67,1505.48,1304.77,394.76,2318.85,8790.42,45.21,371.52,2388.06,8140.2,8.6297,368,28.57,17.2069,212
167,21,537.06,1255.19,1044.32,176.0,1915.49,8013.95,36.51,164.19,2028.42,7875.98,10.8913,307,14.37,8.6075,211
167,22,549.4,1349.99,1116.01,139.28,2212.12,8325.1,42.05,130.38,2388.23,8098.81,9.3362,328,10.54,6.3362,210
167,23,537.02,1255.43,1047.08,175.67,1915.46,8010.66,36.64,165.62,2028.36,7881.67,10.8485,307,14.4,8.6449,209
167,24,607.43,1478.41,1237.48,335.08,2323.97,8731.9,44.2,315.25,2388.1,8067.99,9.2127,364,24.5,14.7919,208
167,25,537.19,1253.84,1043.59,175.71,1915.45,8009.53,36.81,165.12,2028.48,7886.05,10.8523,306,14.42,8.5206,207
167,26,549.18,1348.89,1116.36,139.22,2212.07,8324.69,41.74,130.9,2388.14,8090.12,9.2971,331,10.77,6.4186,206
167,27,642.28,1584.06,1398.13,554.24,2388.04,9064.55,47.19,522.37,2388.03,8144.25,8.3741,391,38.96,23.4039,205
167,28,549.13,1348.63,1119.1,138.56,2212.14,8328.03,41.92,130.82,2388.16,8091.57,9.3837,329,10.74,6.33,204
167,29,555.31,1363.13,1130.05,194.19,2223.12,8356.54,41.83,183.07,2388.17,8078.34,9.284,332,14.99,8.9655,203
167,30,604.71,1499.73,1301.91,395.19,2318.85,8793.14,45.31,372.14,2388.07,8141.59,8.6466,369,28.56,17.0963,202
167,31,555.11,1360.4,1126.48,195.09,2223.15,8356.11,41.6,183.41,2388.23,8079.94,9.3012,333,14.86,8.9534,201
167,32,606.39,1481.3,1255.1,334.23,2324.01,8729.45,44.27,315.24,2388.16,8069.07,9.1892,365,24.54,14.7729,200
167,33,555.78,1361.7,1122.49,194.56,2223.07,8363.1,41.86,183.76,2388.16,8072.33,9.3105,334,14.98,8.9324,199
167,34,607.16,1485.6,1252.99,333.5,2323.93,8727.9,44.24,315.76,2388.07,8073.11,9.1719,365,24.51,14.77,198
167,35,642.81,1578.73,1403.51,553.71,2388.03,9058.63,47.28,521.86,2388.01,8141.93,8.3635,390,38.74,23.3546,197
167,36,536.25,1263.91,1041.15,175.26,1915.47,8019.46,36.69,164.81,2028.39,7882.06,10.8625,306,14.35,8.561,196
167,37,549.08,1341.54,1117.05,138.83,2212.03,8332.69,42.0,130.95,2388.16,8095.34,9.3369,330,10.78,6.4483,195
167,38,604.66,1496.7,1301.37,394.76,2318.86,8794.81,45.26,371.9,2388.05,8139.22,8.6436,368,28.65,17.1251,194
167,39,536.66,1258.77,1044.33,175.84,1915.48,8018.44,36.57,165.2,2028.35,7880.23,10.8478,307,14.33,8.511,193
167,40,535.98,1256.9,1043.65,175.69,1915.45,8017.14,36.53,164.69,2028.33,7882.48,10.882,307,14.33,8.5539,192
167,41,607.08,1489.03,1244.66,334.59,2323.95,8728.78,44.16,315.22,2388.11,8075.11,9.1846,364,24.47,14.8367,191
167,42,549.46,1355.44,1121.25,139.07,2212.04,8331.18,41.94,130.04,2388.21,8094.55,9.3379,331,10.67,6.3028,190
167,43,604.48,1499.34,1301.56,395.1,2318.89,8791.07,45.12,371.99,2388.07,8141.95,8.6119,368,28.41,17.2079,189
167,44,606.35,1480.89,1250.97,335.53,2323.97,8729.13,44.14,315.57,2388.16,8072.25,9.1895,364,24.51,14.6582,188
167,45,549.52,1346.12,1122.22,138.56,2212.11,8331.23,41.86,130.66,2388.17,8094.55,9.2968,331,10.66,6.3314,187
167,46,607.06,1481.93,1246.06,334.76,2323.96,8724.4,44.35,315.85,2388.09,8071.46,9.1441,365,24.57,14.6637,186
167,47,555.38,1366.86,1121.76,194.29,2223.12,8358.07,41.76,183.19,2388.2,8076.54,9.2995,335,14.86,8.8793,185
167,48,549.62,1347.2,1116.07,138.69,2212.09,8331.03,42.0,130.51,2388.19,8096.58,9.3338,330,10.77,6.3031,184
167,49,642.39,1592.98,1399.28,554.44,2388.03,9068.16,47.23,522.49,2387.99,8145.93,8.3713,392,38.88,23.4416,183
167,50,549.66,1348.73,1114.95,138.41,2212.08,8331.51,41.97,130.75,2388.19,8092.92,9.3538,329,10.58,6.3523,182
167,51,556.02,1363.3,1120.25,194.16,2223.11,8355.63,41.47,183.32,2388.22,8077.27,9.3127,333,14.92,8.9728,181
167,52,549.71,1350.67,1118.15,138.63,2212.16,8328.11,41.96,130.83,2388.14,8094.47,9.3609,331,10.56,6.4603,180
167,53,556.19,1363.56,1123.13,195.46,2223.15,8354.93,41.76,183.34,2388.17,8076.03,9.3122,333,14.73,8.8531,179
167,54,607.41,1479.58,1248.64,335.14,2323.94,8733.93,44.34,315.39,2388.12,8069.98,9.2168,365,24.51,14.8109,178
167,55,607.64,1477.09,1246.74,334.98,2323.96,8735.23,44.29,315.61,2388.11,8069.64,9.183,364,24.7,14.6927,177
167,56,555.67,1355.03,1130.54,194.15,2223.13,8362.48,41.79,182.89,2388.22,8077.29,9.3093,333,14.94,8.9033,176
167,57,604.46,1499.65,1310.14,394.94,2318.87,8793.23,45.19,371.74,2388.02,8143.67,8.6161,370,28.72,17.2682,175
167,58,536.47,1258.21,1043.58,175.42,1915.46,8018.15,36.4,165.03,2028.48,7882.21,10.865,306,14.38,8.576,174
167,59,642.94,1586.2,1399.81,553.73,2388.0,9059.27,47.03,522.23,2388.08,8147.05,8.4101,390,38.95,23.3572,173
