engineNumber,cycleNumber,sensor2,sensor3,sensor4,sensor7,sensor8,sensor9,sensor11,sensor12,sensor13,sensor14,sensor15,sensor17,sensor20,sensor21,RUL
98,59,549.48,1348.2,1124.27,138.22,2211.99,8321.66,42.19,131.35,2388.12,8083.76,9.3335,332,10.58,6.3028,186
98,60,607.14,1483.94,1247.51,334.88,2323.96,8730.69,44.2,316.0,2388.08,8061.12,9.1874,364,24.72,14.6699,185
98,61,555.61,1352.6,1124.96,194.43,2222.99,8350.3,41.79,183.21,2388.14,8071.14,9.2557,332,14.99,8.8915,184
98,62,537.04,1255.58,1040.02,175.45,1915.35,8012.69,36.52,164.7,2028.27,7875.59,10.8643,306,14.23,8.6151,183
98,63,548.96,1354.49,1126.05,139.25,2212.0,8324.01,41.94,130.31,2388.07,8089.25,9.3531,330,10.82,6.3897,182
98,64,549.55,1353.63,1122.23,138.6,2212.03,8318.59,42.01,130.59,2388.15,8092.4,9.3537,330,10.56,6.4597,181
98,65,604.57,1494.83,1311.31,394.61,2318.82,8782.51,45.3,372.08,2388.03,8131.41,8.635,369,28.68,17.1806,180
98,66,549.29,1347.97,1117.46,138.95,2212.0,8325.21,42.0,130.92,2388.08,8084.98,9.3383,329,10.73,6.4754,179
98,67,549.63,1348.26,1122.43,138.2,2211.95,8327.5,42.06,130.89,2388.11,8087.19,9.3598,330,10.54,6.4577,178
98,68,536.98,1263.7,1038.45,175.61,1915.45,8013.13,36.68,164.67,2028.33,7879.17,10.8951,308,14.23,8.7008,177
98,69,536.84,1256.82,1043.79,174.88,1915.39,8016.19,36.49,164.58,2028.31,7869.43,10.9021,307,14.2,8.5384,176
98,70,555.28,1365.63,1125.74,194.88,2223.04,8356.02,41.71,183.55,2388.09,8075.57,9.3086,335,14.73,8.9191,175
98,71,604.59,1498.79,1310.27,395.39,2318.85,8784.27,45.22,371.52,2388.12,8136.0,8.62,369,28.39,17.1758,174
98,72,536.91,1257.24,1047.97,175.9,1915.44,8001.7,36.56,165.34,2028.32,7876.12,10.8825,307,14.15,8.582,173
98,73,604.16,1496.98,1309.49,394.56,2318.87,8780.01,45.23,371.95,2388.04,8133.06,8.6198,371,28.65,17.1671,172
98,74,604.61,1500.02,1304.8,394.89,2318.87,8774.74,45.27,372.25,2388.07,8132.19,8.6359,368,28.53,17.2323,171
98,75,536.96,1259.41,1042.71,175.19,1915.38,8008.64,36.48,164.79,2028.29,7876.62,10.8875,305,14.36,8.5965,170
98,76,536.35,1259.2,1045.8,176.03,1915.39,8010.47,36.46,164.91,2028.3,7882.33,10.8751,307,14.36,8.5678,169
98,77,642.17,1593.45,1403.42,554.32,2388.08,9056.43,47.36,522.24,2388.09,8143.59,8.4324,390,39.1,23.3613,168
98,78,604.35,1501.82,1299.71,394.9,2318.86,8786.29,45.34,372.11,2388.09,8140.92,8.6107,369,28.55,17.135,167
98,79,555.04,1367.49,1122.88,194.22,2223.09,8357.66,41.73,183.44,2388.13,8069.26,9.3058,333,14.87,8.8747,166
98,80,604.08,1497.53,1311.44,393.94,2318.87,8783.73,45.28,371.73,2388.1,8132.85,8.6548,370,28.71,17.1409,165
98,81,607.38,1482.8,1244.25,334.53,2323.99,8723.82,44.11,315.52,2388.13,8065.15,9.2172,362,24.58,14.7989,164
98,82,549.48,1357.74,1121.32,138.73,2212.08,8327.14,41.99,130.98,2388.15,8094.1,9.3807,330,10.6,6.2925,163
98,83,549.47,1343.05,1109.52,138.76,2212.03,8324.64,42.07,130.72,2388.1,8091.46,9.3388,330,10.66,6.2995,162
98,84,606.94,1491.31,1249.6,334.6,2323.96,8729.76,44.23,315.12,2388.11,8065.75,9.2115,363,24.6,14.5981,161
98,85,642.44,1584.93,1402.2,553.74,2388.04,9059.98,47.42,522.35,2388.04,8140.92,8.4195,393,39.01,23.4319,160
98,86,537.08,1253.82,1047.02,174.84,1915.4,8021.17,36.52,164.97,2028.31,7877.8,10.8558,307,14.42,8.5939,159
98,87,549.73,1354.45,1127.99,138.3,2212.0,8320.69,41.97,130.86,2388.12,8087.54,9.3506,330,10.5,6.4536,158
98,88,549.59,1356.19,1118.06,139.3,2212.05,8322.66,41.88,130.42,2388.1,8096.01,9.3754,330,10.69,6.3965,157
98,89,642.69,1581.65,1400.04,554.53,2388.03,9059.07,47.44,521.24,2388.05,8146.08,8.3897,392,39.03,23.4148,156
98,90,537.28,1262.84,1040.63,174.95,1915.4,8013.73,36.61,164.47,2028.29,7873.23,10.89,307,14.25,8.6497,155
98,91,604.37,1494.7,1300.84,394.48,2318.92,8780.03,45.25,371.95,2388.07,8141.15,8.6062,369,28.54,17.0873,154
98,92,555.88,1360.68,1123.85,194.26,2223.05,8363.75,41.77,183.51,2388.15,8073.58,9.3127,332,14.83,9.0002,153
98,93,549.35,1346.87,1121.96,138.53,2211.98,8334.89,41.92,130.88,2388.13,8092.55,9.3634,331,10.68,6.3728,152
98,94,604.41,1496.63,1303.4,394.72,2318.82,8787.28,45.25,372.04,2388.06,8134.1,8.6352,369,28.71,17.2778,151
98,95,536.51,1256.69,1039.47,175.2,1915.38,8009.14,36.63,165.03,2028.33,7881.38,10.9007,307,14.41,8.5474,150
98,96,555.34,1357.4,1126.8,195.36,2223.1,8358.6,41.65,182.9,2388.19,8072.88,9.2747,332,14.84,8.9126,149
98,97,549.43,1344.06,1122.31,138.62,2212.0,8323.41,41.97,130.85,2388.09,8089.57,9.3351,331,10.42,6.4875,148
98,98,549.41,1350.32,1119.86,138.53,2212.04,8327.94,41.98,130.61,2388.09,8092.23,9.3169,329,10.58,6.3368,147
98,99,536.8,1257.77,1032.99,175.46,1915.44,8014.98,36.83,165.16,2028.27,7881.82,10.8756,306,14.24,8.5823,146
98,100,642.53,1587.08,1403.83,553.91,2388.01,9060.33,47.23,522.64,2388.0,8144.69,8.4459,392,38.79,23.3704,145
98,101,605.22,1496.9,1307.06,395.46,2318.88,8784.13,45.37,371.62,2388.11,8131.08,8.6344,369,28.51,17.1462,144
98,102,554.97,1362.42,1124.7,194.54,2223.01,8352.05,41.88,183.02,2388.14,8074.04,9.2894,333,15.03,8.9063,143
98,103,536.05,1255.16,1049.4,175.43,1915.51,8014.08,36.32,164.74,2028.37,7881.68,10.8902,307,14.25,8.4773,142
98,104,550.0,1348.11,1118.47,138.74,2212.02,8329.3,41.92,130.15,2388.06,8087.81,9.3408,330,10.65,6.4068,141
98,105,549.3,1348.39,1125.78,139.79,2212.06,8326.68,42.03,130.69,2388.13,8092.96,9.3259,330,10.5,6.3834,140
98,106,604.87,1491.34,1299.45,395.03,2318.93,8785.82,45.22,371.77,2388.13,8132.23,8.6652,369,28.67,17.1096,139
98,107,536.65,1264.97,1038.55,175.32,1915.47,8019.35,36.59,164.82,2028.37,7882.99,10.8932,307,14.33,8.5065,138
98,108,549.35,1351.2,1127.95,138.57,2212.08,8329.69,42.12,130.9,2388.15,8099.38,9.3437,330,10.69,6.3249,137
98,109,549.5,1349.84,1124.93,139.08,2212.05,8327.94,42.0,130.05,2388.09,8093.48,9.3449,328,10.56,6.4086,136
98,110,555.79,1357.26,1123.45,195.44,2223.09,8355.77,41.89,183.16,2388.19,8071.69,9.3152,334,14.69,8.93,135
98,111,555.49,1362.14,1128.66,194.28,2223.09,8358.06,41.84,183.07,2388.22,8074.72,9.3165,334,14.9,8.9138,134
98,112,555.27,1361.6,1119.71,194.34,2223.09,8360.24,41.86,183.72,2388.16,8079.2,9.2967,333,14.8,8.9011,133
98,113,537.02,1251.21,1050.03,175.44,1915.51,8015.89,36.61,164.99,2028.34,7875.19,10.8634,307,14.25,8.4725,132
98,114,537.03,1259.04,1046.89,175.0,1915.43,8016.01,36.8,164.96,2028.39,7881.84,10.8762,307,14.22,8.5513,131
98,115,549.25,1353.01,1124.1,139.44,2212.04,8324.7,41.93,131.34,2388.09,8093.6,9.3102,330,10.6,6.3411,130
98,116,642.16,1592.85,1397.55,553.67,2388.05,9056.75,47.32,522.23,2388.11,8150.6,8.4446,392,38.98,23.2853,129
98,117,607.03,1486.22,1247.28,334.67,2323.98,8730.4,44.3,315.52,2388.11,8068.96,9.1679,363,24.46,14.6547,128
98,118,555.21,1366.17,1122.85,194.9,2223.1,8359.78,41.7,182.87,2388.21,8071.96,9.3403,333,14.94,8.9049,127
98,119,536.08,1261.68,1046.6,175.13,1915.47,8011.29,36.76,165.36,2028.34,7879.66,10.8964,307,14.36,8.5081,126
98,120,604.47,1501.14,1304.45,394.9,2318.85,8787.35,45.29,371.56,2388.1,8138.47,8.6627,369,28.7,17.1925,125
98,121,549.93,1354.86,1128.64,139.25,2212.08,8326.97,41.99,131.01,2388.17,8091.83,9.3516,329,10.54,6.409,124
98,122,536.91,1263.08,1044.52,175.5,1915.5,8017.66,36.63,164.34,2028.35,7873.91,10.8696,306,14.28,8.5633,123
98,123,555.45,1362.18,1123.58,194.34,2223.08,8362.36,41.77,183.13,2388.19,8078.36,9.3296,333,14.69,8.9438,122
98,124,549.38,1346.47,1115.45,138.5,2212.04,8327.65,42.07,130.53,2388.15,8093.33,9.3521,332,10.64,6.4167,121
98,125,642.34,1591.05,1405.07,554.01,2388.04,9064.0,47.34,522.17,2388.04,8146.19,8.4384,392,39.09,23.2735,120
98,126,555.79,1368.19,1123.16,195.04,2223.17,8355.3,41.87,183.47,2388.23,8078.14,9.2736,334,14.98,8.7833,119
98,127,549.67,1348.91,1127.74,138.88,2212.07,8335.44,41.83,130.65,2388.15,8091.42,9.3536,331,10.43,6.4421,118
98,128,555.6,1359.74,1128.63,194.96,2223.09,8354.45,41.83,183.01,2388.24,8080.74,9.3043,333,14.88,9.0646,117
98,129,555.92,1365.92,1136.94,195.49,2223.18,8356.25,41.92,183.61,2388.23,8077.36,9.3286,333,14.92,8.9008,116
98,130,549.34,1353.12,1122.6,139.21,2212.09,8330.5,42.01,130.85,2388.16,8095.98,9.3365,332,10.56,6.3459,115
98,131,642.8,1585.07,1414.02,553.38,2388.04,9067.88,47.54,521.53,2388.02,8146.23,8.4393,393,38.8,23.4031,114
98,132,605.03,1497.77,1309.73,394.59,2318.93,8785.33,45.41,371.99,2388.13,8141.27,8.627,370,28.74,17.0941,113
98,133,536.88,1255.75,1048.82,175.61,1915.52,8020.85,36.76,164.97,2028.45,7882.59,10.8895,306,14.32,8.6047,112
98,134,549.44,1360.36,1121.25,139.62,2212.16,8339.03,41.97,130.87,2388.28,8098.97,9.3557,330,10.71,6.3115,111
98,135,642.39,1594.41,1399.04,553.83,2388.02,9070.15,47.22,521.88,2388.06,8149.99,8.4007,393,38.7,23.2796,110
98,136,605.06,1500.76,1309.34,394.56,2318.9,8792.33,45.36,371.62,2388.12,8147.85,8.6366,369,28.64,17.1903,109
98,137,548.94,1361.6,1125.43,138.48,2212.14,8333.05,41.89,130.63,2388.25,8093.43,9.3736,330,10.65,6.4611,108
98,138,607.19,1485.68,1251.64,334.43,2324.03,8735.96,44.35,315.14,2388.13,8072.3,9.2414,365,24.3,14.6768,107
98,139,550.04,1356.31,1130.34,139.42,2212.15,8338.02,42.11,131.07,2388.22,8097.97,9.3636,332,10.55,6.3726,106
98,140,642.0,1579.71,1402.6,554.57,2388.05,9067.83,47.27,521.29,2388.1,8150.39,8.4321,393,38.99,23.3244,105
98,141,536.81,1261.88,1050.79,175.66,1915.55,8027.36,36.53,164.79,2028.52,7884.58,10.8834,307,14.47,8.5048,104
98,142,604.85,1503.54,1301.36,394.51,2318.9,8791.35,45.46,371.53,2388.14,8144.75,8.6654,369,28.54,17.2008,103
98,143,606.9,1486.48,1247.65,334.59,2324.0,8738.18,44.2,315.29,2388.15,8073.68,9.2139,364,24.57,14.7335,102
98,144,556.38,1362.26,1126.13,194.66,2223.15,8367.56,42.03,183.5,2388.25,8082.33,9.3418,333,14.76,8.9824,101
98,145,606.68,1483.15,1248.95,335.18,2324.03,8734.8,44.29,315.28,2388.21,8073.73,9.1786,366,24.54,14.6831,100
98,146,642.74,1595.05,1402.14,554.3,2388.04,9070.05,47.41,521.84,2388.05,8150.01,8.4165,392,38.74,23.3174,99
98,147,536.84,1268.64,1044.76,175.05,1915.57,8022.58,36.73,164.4,2028.46,7885.27,10.8625,308,14.37,8.6708,98
98,148,549.38,1358.79,1127.88,138.32,2212.06,8341.88,42.16,130.86,2388.25,8097.41,9.3756,332,10.53,6.3034,97
98,149,606.84,1490.7,1243.53,334.63,2324.0,8739.74,44.22,314.64,2388.11,8074.84,9.189,363,24.48,14.6963,96
98,150,549.48,1354.41,1131.19,138.65,2212.15,8344.52,41.98,130.01,2388.27,8099.29,9.3433,331,10.7,6.2869,95
98,151,607.81,1486.96,1249.13,334.74,2323.99,8735.24,44.48,315.21,2388.18,8075.51,9.2234,364,24.45,14.6986,94
98,152,549.89,1347.67,1130.71,138.69,2212.18,8343.84,42.11,130.86,2388.32,8095.24,9.3558,330,10.52,6.2401,93
98,153,549.11,1352.53,1129.81,138.23,2212.17,8342.9,42.16,130.28,2388.27,8100.73,9.3445,331,10.83,6.3279,92
98,154,604.71,1504.96,1304.09,393.65,2318.92,8797.79,45.48,371.87,2388.05,8146.11,8.6734,371,28.46,17.1201,91
98,155,643.11,1583.98,1411.02,553.67,2388.09,9064.36,47.41,522.0,2388.01,8150.97,8.4543,393,39.14,23.294,90
98,156,556.3,1365.59,1133.96,194.1,2223.25,8361.84,41.86,183.8,2388.33,8080.38,9.3164,333,14.91,8.8887,89
98,157,605.14,1503.15,1310.29,394.85,2318.89,8799.96,45.24,371.79,2388.15,8150.85,8.6656,369,28.56,17.1429,88
98,158,549.24,1361.4,1123.67,138.39,2212.14,8339.63,42.03,131.22,2388.32,8095.81,9.3267,331,10.66,6.3672,87
98,159,643.0,1589.45,1412.97,554.02,2388.05,9079.65,47.59,521.6,2388.04,8151.86,8.4446,393,38.81,23.3019,86
98,160,604.67,1507.36,1313.2,394.96,2318.9,8796.9,45.52,371.49,2388.13,8150.93,8.6671,370,28.57,17.146,85
98,161,642.37,1585.55,1411.7,553.42,2388.09,9074.28,47.52,521.77,2388.07,8150.27,8.4077,393,38.99,23.3248,84
98,162,605.1,1501.21,1309.09,394.34,2318.91,8801.07,45.3,371.38,2388.16,8145.79,8.661,369,28.49,17.2677,83
98,163,537.06,1260.71,1048.83,175.11,1915.62,8036.73,36.65,164.96,2028.53,7892.18,10.8894,307,14.26,8.5421,82
98,164,555.53,1364.57,1132.52,194.97,2223.25,8373.44,41.94,182.85,2388.39,8084.91,9.296,335,14.98,8.9571,81
98,165,608.26,1485.56,1247.94,335.1,2324.06,8736.74,44.33,315.49,2388.15,8077.27,9.2389,365,24.58,14.7326,80
98,166,604.98,1501.64,1305.67,394.32,2318.93,8794.89,45.35,371.26,2388.11,8157.28,8.6803,370,28.53,17.0745,79
98,167,549.02,1352.14,1131.1,138.56,2212.25,8343.3,42.24,130.31,2388.36,8106.94,9.3144,332,10.64,6.2751,78
98,168,604.99,1496.47,1305.07,394.44,2318.92,8791.24,45.36,371.83,2388.12,8146.34,8.6603,369,28.45,17.1248,77
98,169,536.78,1254.75,1046.91,175.37,1915.57,8021.1,36.53,164.58,2028.52,7888.13,10.9135,307,14.21,8.6137,76
98,170,536.79,1271.64,1049.51,175.41,1915.66,8026.73,36.78,164.27,2028.58,7887.21,10.8904,305,14.28,8.63,75
98,171,556.08,1362.6,1138.18,194.56,2223.31,8372.23,41.95,183.51,2388.4,8089.2,9.3353,335,14.84,8.8178,74
98,172,550.34,1351.72,1132.75,138.56,2212.26,8344.88,42.11,131.03,2388.41,8104.9,9.3715,332,10.62,6.3061,73
98,173,642.41,1587.86,1411.47,554.35,2388.05,9080.94,47.54,521.15,2388.06,8157.98,8.4253,393,38.85,23.2246,72
98,174,605.21,1501.25,1307.96,394.29,2318.94,8801.38,45.32,371.82,2388.15,8154.95,8.7028,369,28.67,17.0121,71
98,175,607.71,1482.74,1252.63,334.32,2324.11,8746.74,44.48,314.94,2388.28,8088.08,9.2025,365,24.7,14.5738,70
98,176,642.85,1592.84,1414.59,554.26,2388.11,9087.5,47.34,521.78,2388.07,8162.46,8.4676,394,38.73,23.3115,69
98,177,607.69,1484.04,1250.22,334.27,2324.15,8747.48,44.38,314.87,2388.29,8082.16,9.2222,367,24.65,14.6397,68
98,178,549.82,1347.52,1124.63,139.01,2212.38,8345.13,42.18,130.93,2388.49,8113.15,9.362,331,10.48,6.3867,67
98,179,607.66,1491.24,1254.71,335.16,2324.09,8749.54,44.6,314.61,2388.32,8087.51,9.2271,365,24.54,14.6351,66
98,180,555.87,1365.87,1137.19,194.94,2223.38,8378.95,42.09,183.43,2388.52,8090.61,9.3045,335,14.83,9.0228,65
98,181,642.77,1595.45,1410.41,553.67,2388.06,9083.0,47.22,521.32,2388.05,8161.06,8.4462,393,38.87,23.2693,64
98,182,549.75,1358.42,1130.96,138.33,2212.4,8354.77,42.34,130.73,2388.49,8109.36,9.3527,333,10.77,6.2733,63
98,183,642.67,1585.73,1407.7,553.74,2388.05,9093.75,47.63,521.45,2388.03,8168.59,8.4507,392,38.72,23.3196,62
98,184,549.48,1348.23,1129.05,138.41,2212.43,8352.67,42.23,130.66,2388.51,8109.21,9.345,332,10.58,6.2672,61
98,185,556.2,1362.28,1127.74,194.66,2223.4,8379.22,42.19,183.63,2388.53,8092.32,9.3567,335,14.91,8.8505,60
98,186,607.54,1491.33,1254.16,334.45,2324.16,8766.64,44.57,314.48,2388.27,8094.42,9.2598,364,24.54,14.5761,59
98,187,607.27,1485.61,1248.76,334.5,2324.13,8753.7,44.48,314.62,2388.31,8087.42,9.2619,366,24.51,14.6833,58
98,188,549.47,1353.64,1127.82,138.68,2212.46,8352.74,42.05,130.01,2388.65,8120.18,9.3758,332,10.62,6.2988,57
98,189,555.81,1368.04,1136.9,194.44,2223.49,8387.08,42.14,183.52,2388.64,8100.59,9.3637,333,14.64,8.9151,56
98,190,550.16,1358.99,1121.93,139.14,2212.49,8354.56,42.09,130.26,2388.61,8112.8,9.348,331,10.48,6.2743,55
98,191,556.19,1372.43,1135.48,194.72,2223.52,8383.84,41.88,183.05,2388.67,8098.63,9.3294,335,14.81,8.7855,54
98,192,549.92,1350.98,1130.56,138.63,2212.5,8356.98,42.2,130.77,2388.6,8113.47,9.3735,332,10.61,6.3805,53
98,193,604.68,1497.85,1308.47,394.49,2319.0,8815.28,45.52,371.79,2388.18,8157.67,8.6628,370,28.52,17.1093,52
98,194,607.59,1482.52,1259.34,333.86,2324.16,8760.75,44.32,315.58,2388.3,8089.9,9.2552,365,24.39,14.508,51
98,195,550.33,1356.39,1131.69,138.51,2212.49,8365.27,42.32,130.32,2388.65,8115.14,9.3844,332,10.68,6.3239,50
98,196,537.0,1262.55,1053.77,175.13,1915.89,8039.81,36.91,164.64,2028.91,7902.0,10.9817,310,14.22,8.4847,49
98,197,549.85,1354.84,1127.98,138.64,2212.57,8364.08,42.19,130.16,2388.67,8122.19,9.3655,332,10.65,6.4036,48
98,198,549.94,1354.45,1139.69,138.83,2212.58,8359.86,42.22,130.61,2388.72,8120.8,9.3939,330,10.53,6.2348,47
98,199,556.13,1364.83,1134.74,194.03,2223.57,8389.09,42.14,182.63,2388.67,8101.9,9.3132,336,14.79,8.9677,46
98,200,549.78,1358.65,1125.03,138.95,2212.6,8365.27,42.08,131.23,2388.65,8122.69,9.3891,332,10.66,6.3282,45
98,201,555.68,1370.39,1133.88,194.8,2223.63,8390.49,41.94,183.53,2388.83,8100.67,9.3718,334,14.93,8.8252,44
98,202,643.22,1588.16,1405.53,553.26,2388.11,9096.66,47.57,521.2,2388.08,8179.07,8.4662,393,38.8,23.2702,43
98,203,556.21,1364.44,1135.32,193.51,2223.68,8400.98,42.14,183.18,2388.79,8109.93,9.3344,337,14.91,8.7863,42
98,204,605.52,1502.31,1316.87,393.71,2319.02,8824.08,45.52,371.0,2388.18,8170.81,8.6506,372,28.43,16.9087,41
98,205,556.25,1368.32,1136.16,194.32,2223.68,8386.58,42.0,183.2,2388.83,8107.24,9.3803,337,14.84,8.975,40
98,206,537.0,1274.38,1048.17,175.42,1916.05,8044.91,36.85,164.65,2028.97,7908.84,10.9504,308,14.4,8.6355,39
98,207,605.59,1496.7,1324.53,393.76,2318.97,8833.54,45.63,371.29,2388.21,8172.93,8.6458,371,28.48,17.0442,38
98,208,556.16,1370.45,1133.27,194.54,2223.76,8403.8,42.11,182.86,2388.93,8111.66,9.3866,335,14.68,8.9193,37
98,209,549.85,1369.11,1137.85,137.92,2212.71,8371.24,42.17,131.24,2388.83,8139.52,9.4123,332,10.54,6.354,36
98,210,550.31,1365.28,1130.23,138.47,2212.76,8373.08,42.17,130.91,2388.87,8131.66,9.3846,333,10.71,6.3215,35
98,211,549.58,1361.46,1135.97,138.01,2212.78,8375.25,42.38,130.11,2388.88,8137.85,9.3747,333,10.58,6.3092,34
98,212,556.09,1377.06,1136.78,193.68,2223.84,8404.32,42.13,182.6,2388.92,8108.12,9.3622,336,14.72,8.8678,33
98,213,556.38,1374.66,1130.77,194.9,2223.78,8399.08,41.96,183.21,2388.93,8107.19,9.3607,334,14.78,8.7978,32
98,214,643.37,1595.64,1415.03,552.72,2388.0,9118.49,47.65,521.35,2388.06,8186.9,8.5111,393,38.63,23.2127,31
98,215,642.69,1594.75,1409.37,552.76,2388.13,9109.44,47.91,521.12,2388.1,8194.04,8.4652,395,38.77,23.1706,30
98,216,550.82,1360.25,1134.88,139.54,2212.82,8377.71,42.36,130.09,2388.9,8131.89,9.3962,334,10.57,6.3252,29
98,217,642.47,1598.99,1423.73,553.05,2388.08,9121.01,47.82,521.51,2388.08,8184.61,8.4575,396,38.65,23.2859,28
98,218,605.17,1510.38,1317.75,393.92,2319.04,8837.51,45.6,370.73,2388.25,8180.08,8.7114,371,28.44,17.1544,27
98,219,537.53,1275.08,1061.27,175.38,1916.25,8054.84,37.11,163.84,2029.16,7916.87,10.9694,309,14.24,8.557,26
98,220,643.45,1596.17,1414.74,552.73,2388.1,9119.85,47.88,520.8,2388.14,8188.77,8.4771,397,38.66,23.1271,25
98,221,607.67,1497.94,1262.73,334.69,2324.45,8789.22,44.56,314.69,2388.58,8116.27,9.2707,368,24.4,14.5318,24
98,222,608.16,1492.0,1258.81,333.62,2324.35,8787.82,44.7,314.64,2388.61,8121.86,9.3128,368,24.34,14.5487,23
98,223,550.27,1358.68,1132.03,138.61,2212.95,8393.8,42.39,131.11,2389.1,8142.8,9.3674,332,10.58,6.3207,22
98,224,550.45,1359.07,1146.63,139.27,2212.94,8389.24,42.57,130.4,2389.12,8144.94,9.3767,333,10.67,6.3313,21
98,225,537.31,1261.66,1056.09,175.55,1916.35,8066.77,37.05,164.29,2029.3,7924.33,10.9754,311,14.12,8.5145,20
98,226,643.77,1599.64,1418.02,552.65,2388.07,9131.79,47.73,520.88,2388.14,8198.85,8.4947,396,38.55,23.3117,19
98,227,643.46,1597.5,1417.36,552.71,2388.13,9125.63,47.78,520.72,2388.13,8199.56,8.4756,395,38.67,23.0837,18
98,228,605.76,1514.43,1329.67,393.93,2319.05,8848.61,45.74,370.87,2388.28,8195.18,8.7135,371,28.47,17.0558,17
98,229,643.19,1601.68,1420.83,552.34,2388.15,9128.58,47.91,520.52,2388.17,8199.49,8.4598,396,38.64,23.1907,16
98,230,608.09,1496.3,1261.1,334.68,2324.55,8801.66,44.58,314.29,2388.7,8125.14,9.3336,368,24.47,14.505,15
98,231,537.13,1264.95,1052.61,175.1,1916.5,8076.13,36.97,164.08,2029.45,7933.17,10.9727,309,14.38,8.4403,14
98,232,605.5,1517.69,1320.04,393.58,2319.09,8856.11,45.97,371.38,2388.34,8197.22,8.7361,372,28.1,17.1432,13
98,233,605.85,1511.24,1323.73,393.13,2319.11,8856.25,46.03,371.39,2388.36,8199.99,8.6998,373,28.35,16.8986,12
98,234,550.68,1366.57,1146.82,138.33,2213.16,8405.6,42.71,130.42,2389.32,8158.06,9.3928,334,10.39,6.2115,11
98,235,537.42,1272.0,1055.79,176.12,1916.58,8079.98,37.03,164.05,2029.55,7936.38,11.0027,309,14.16,8.498,10
98,236,550.44,1370.74,1149.47,139.08,2213.22,8412.9,42.62,130.85,2389.41,8163.84,9.3765,335,10.54,6.3554,9
98,237,537.67,1279.09,1063.82,175.19,1916.6,8076.84,37.09,163.42,2029.57,7940.2,11.0324,309,14.04,8.4899,8
98,238,605.95,1509.35,1326.26,392.63,2319.15,8869.59,45.91,370.25,2388.39,8209.66,8.7729,373,28.25,16.9989,7
98,239,605.46,1509.3,1326.49,394.11,2319.14,8874.45,45.92,370.4,2388.33,8206.49,8.7905,373,28.38,16.9593,6
98,240,537.49,1271.48,1063.78,174.84,1916.74,8089.66,37.29,164.2,2029.69,7941.6,11.0073,309,14.23,8.525,5
98,241,608.71,1499.11,1262.81,333.71,2324.66,8816.01,44.87,314.43,2388.85,8146.92,9.3043,368,24.1,14.5356,4
98,242,538.29,1276.22,1066.97,174.79,1916.75,8094.07,37.08,164.35,2029.74,7948.03,11.0135,311,14.23,8.4183,3
98,243,556.68,1379.13,1148.49,195.12,2224.53,8452.23,42.39,182.83,2389.73,8152.91,9.4161,336,14.71,8.8122,2
98,244,556.34,1381.95,1149.66,195.0,2224.54,8454.55,42.4,182.41,2389.75,8152.77,9.4196,337,14.69,8.6988,1
98,245,605.81,1517.91,1331.66,392.92,2319.17,8883.59,46.01,370.33,2388.41,8224.15,8.7439,372,28.14,16.9502,0
99,1,604.95,1488.11,1312.21,395.0,2318.96,8780.74,45.39,371.4,2388.14,8124.94,8.6497,370,28.68,17.0976,166
99,2,642.57,1587.46,1409.88,553.59,2388.1,9053.74,47.44,521.37,2388.08,8141.56,8.4624,393,38.88,23.2414,165
99,3,549.32,1354.89,1124.13,138.06,2211.77,8323.19,42.25,130.75,2387.93,8083.12,9.3522,330,10.68,6.4049,164
99,4,607.84,1483.9,1247.13,334.61,2323.91,8725.8,44.27,314.71,2388.08,8055.78,9.2112,366,24.46,14.7616,163
99,5,536.77,1262.92,1040.49,175.66,1915.29,8008.02,36.74,164.76,2028.2,7872.95,10.8937,308,14.26,8.7285,162
99,6,607.49,1486.55,1251.62,334.88,2323.92,8722.01,44.53,315.0,2388.07,8058.98,9.2264,366,24.66,14.7015,161
99,7,536.54,1257.81,1046.48,175.18,1915.27,8011.83,36.76,164.41,2028.23,7871.79,10.9039,307,14.3,8.6197,160
99,8,555.76,1372.12,1129.7,194.88,2222.89,8351.73,42.05,182.95,2387.98,8069.29,9.3417,335,14.75,8.8396,159
99,9,607.16,1480.3,1251.94,334.36,2323.91,8724.56,44.42,314.39,2388.13,8056.68,9.1931,365,24.51,14.6655,158
99,10,549.81,1350.75,1137.52,138.37,2211.82,8316.94,42.11,130.53,2387.88,8083.16,9.4047,332,10.52,6.4111,157
99,11,642.12,1590.03,1408.96,554.02,2388.05,9053.92,47.54,521.78,2388.12,8135.16,8.4244,393,39.0,23.3126,156
99,12,607.29,1486.49,1246.71,335.02,2323.98,8719.66,44.27,315.88,2388.08,8058.06,9.2241,365,24.53,14.6811,155
99,13,536.83,1261.3,1044.94,176.34,1915.23,8007.87,36.58,164.68,2028.17,7876.46,10.8638,307,14.43,8.609,154
99,14,607.26,1479.67,1249.52,334.13,2324.0,8729.57,44.32,314.56,2388.1,8066.94,9.2841,364,24.41,14.6968,153
99,15,549.48,1351.38,1130.81,138.42,2211.82,8318.01,42.21,130.47,2387.91,8082.18,9.3462,331,10.63,6.2928,152
99,16,642.63,1594.81,1413.74,553.4,2388.09,9054.33,47.44,521.83,2388.08,8137.92,8.4613,392,38.78,23.2804,151
99,17,549.59,1354.77,1130.99,138.62,2211.81,8319.14,42.01,130.8,2387.95,8088.76,9.3689,330,10.53,6.3439,150
